8224;8754
6737;7722
4732;4911
6339;7517
7852;8029
6722;7707
6719;8453
7606;8538
7671;8759
6802;9063
7061;7469
5921;8423
5988;8859
2781;9669
8114;8659
4297;4306
6316;7311
9614;9678
3678;4266
8919;9083
8274;8805
4178;7199
7918;9172
3931;5754
7350;8473
10938;11125
6771;8507
7346;7719
4851;7708
6272;7460
8043;8234
8311;8312
8668;8843
4292;8795
10253;10368
9713;9738
8778;9060
7404;7405
2957;3106
4975;5889
5577;8990
7008;8831
3475;8592
7653;7852
7653;8029
10383;7653
10230;7653
6858;7653
7852;8029
10383;7852
10230;7852
6858;7852
10383;8029
10230;8029
6858;8029
10230;10383
10383;6858
10230;6858
104097;109733
4586;7633
8224;8754
4441;8151
3670;4441
4441;7515
3670;8151
7515;8151
3670;7515
10240;7367
5426;7869
4179;4732
4179;4911
4732;4911
3192;7923
4395;8725
100717;104310
6948;7365
6339;7517
100856;107734
100856;105349
100558;100856
105349;107734
100558;107734
100558;105349
7350;8473
7288;7483
10938;11125
2366;2367
10064;2819
4297;4306
4297;8636
4306;8636
6925;6926
108408;108563
6314;8464
4291;4905
6722;7707
3722;8453
6719;8453
3722;6719
7201;8536
7606;8538
7671;8759
5360;8430
6102;9115
7525;8995
7540;8823
7920;8494
6382;7920
6382;8494
7794;8890
8890;9063
6802;8890
7794;9063
6802;7794
6802;9063
9333;9450
9348;9485
5477;9076
5477;8368
8368;9076
5664;8717
6771;8507
8609;9130
4843;8794
7346;7719
4851;7708
4419;7644
102361;103634
5731;8779
7123;9038
6272;7460
101564;108252
7980;9790
7604;9790
7604;7980
8043;8234
11150;8901
9421;9489
7161;8131
2813;3155
9327;9412
6740;9193
7061;7469
10000;8664
3086;3215
5835;9278
5921;8423
7361;7750
8265;9149
1858;9637
5988;8859
6944;9868
6358;9694
8311;8312
5010;5205
8344;9229
7094;9189
2440;5443
2781;9669
4508;9662
5025;9863
8114;8659
2823;4684
3539;4190
4348;7170
8668;8843
3356;6955
3792;8891
109732;109743
8306;8663
4184;6950
2807;7064
10314;2427
10314;8640
2427;8640
3529;4114
6316;7311
7363;8118
6922;9161
3383;6969
9614;9678
2406;7291
3159;9969
4292;8795
3678;4266
4266;6690
3678;6690
2577;2581
4481;6716
8919;9083
7859;9798
7037;7237
100170;100358
103398;107056
100198;106489
10253;10368
4108;7977
11530;5099
8274;8805
9713;9738
11455;5289
5324;7847
10061;3517
7134;9695
10301;6246
4178;7199
2187;2418
100054;103056
3096;3123
5238;8297
6663;6665
5394;5418
4895;9209
10652;9640
2004;3710
4613;6116
102987;107521
5912;8949
8778;9060
2619;6174
10107;7341
7918;9172
10449;6162
2571;9019
3931;5754
6568;9557
6737;7722
7404;7405
102666;105709
2957;3106
4384;5657
9588;9811
7344;8291
6547;6741
7622;8349
2252;4733
